Date,Date Precision,State/Region,Township,Village Tract/Ward,Location,Latitude,Longitude,Location Precision,Location Confidence,Category,Sub-Category,Actor-1,Actor-2,Notes,Fatalities,SAC Fatalities,Injuries,Casualties confidence,Source,
14/6/2021,1,Ayawaddy,Pathein,,Ministerial Housing,16.802708,94.761099,1,1,Other Violent Incident,Shooting,SAC,SAC,"On the evening of June 14th, at the ministerial housing complex in Pathein, one security officer was killed and two more injured after gunfire erupted between soldiers stationed at the ministerial housing compound.",1,1,2,2,http://burmese.dvb.no/archives/470123,
14/6/2021,2,Kachin,Myitkyina,,La Mon Zwut,25.523232,97.475329,2,2,Armed Clashes,,KIA,SAC,"On June 14th, news of clahses between the KIA and the Tatmadaw was reported from near La Mon Zwut village.",,,,,https://www.facebook.com/myanmarlabournews/posts/568323757886686,
14/6/2021,1,Mandalay,Myingyan,,Neichar,21.55662,95.361023,1,1,Violence Against Civilians,Assasination,PDF,SAC,"On June 14th, a suspected military informant was stabbed to death in the village of Neichar, in Myingyan township.",1,,,2,https://www.facebook.com/khitthitnews/posts/1221698451600832,
14/6/2021,1,Mon,Kyaikto,,Kadut Creek,17.40119934,97.07907867,1,3,Armed Resistance,,PDF,SAC,"In the afternoon of June 14th, troops with the Thein Za Yat chapter of the PDF shot at a group of plain-clothes policemen in the village of Kin Mun Chaung, near Kadut creek.. One officer was killed and two were injured.",1,1,2,2,http://burmese.dvb.no/archives/469870,
14/6/2021,1,Sagaing,Tabayin,,Sat Pyar Kyin,22.65686035,95.23018646,1,1,Armed Resistance,,PDF,SAC,"On June 14th, one PDF member was killed and two others were injured during clashes between the PDF and the Tatmadaw in the village of Sat Pyar Kyin in Tabayin township.",1,,2,2,http://burmese.dvb.no/archives/469987,
14/6/2021,1,Sagaing,Tabayin,,Tabayin,22.679402,95.313551,1,2,Violence Against Civilians,Assasination,PDF,SAC,"At around 5:30pm on June 14th in Tabayin town, a suspected military informant was shot dead by three unidentified men - likely part of the PDF - at the entrance of the town.",1,,,,http://burmese.dvb.no/archives/469839,
14/6/2021,1,Sagaing,Tabayin,,Boke,22.66036987,95.22968292,1,1,Armed Resistance,,PDF,SAC,"At around midday on June 14th, there were clashes between the Tabayin chapter of the PDF and the Tatmadaw around the villages of Sat Pyar Kyin and Boke.",,,,,http://burmese.dvb.no/archives/469814,
14/6/2021,1,Sagaing,Tabayin,,Between Na Gar Bo and In Pin,22.535966,95.338376,1,1,Armed Resistance,,PDF,SAC,"At around 2:30pm on June 14th, there were clashes between the Tatmadaw and PDF-Tabayin between the villages of Na Gar Bo and In Pin. Two Tatmadaw troops were killed and an additional five were injured. The Tatmadaw retreated in the evening.",2,2,5,2,http://burmese.dvb.no/archives/469814,
14/6/2021,1,Sagaing,Tabayin,,Kaing Kan,22.51910973,95.37716675,1,1,Armed Resistance,,PDF,SAC,On June 14th there were clashes between the Tabayin chapter of the of PDF and the Tatmadaw near the village of Kaing Kan.,,,,,https://burma.irrawaddy.com/news/2021/06/16/242971.html,
14/6/2021,1,Sagaing,Taze,,Taze,22.945259,95.372584,1,2,Violence Against Civilians,Explosion,,,At around 7pm on June 14th an explosive device detonated in the town of Taze. One civilian was killed. The Taze Peoples' Comrades - a PDF-aligned group in Taze - has denied responsibility for the blast.,1,,,,http://burmese.dvb.no/archives/469835,
14/6/2021,1,Sagaing,Taze,,Ywar Mon Taung,23.08498001,94.99957275,1,1,Violence Against Civilians,Assasination,PDF,SAC,"On June 14th, a suspected military informant was shot dead in the village of Ywar Mon Taung in Taze township.",1,,,2,http://burmese.dvb.no/archives/470106,
14/6/2021,1,Shan (South),Pekon,,Loi Yin Min Ga Lar,19.765779,97.141579,1,1,Violence Against Civilians,Artillery,SAC,,"On June 14th, Tatmadaw troops fired artillery shells at the village of Loi Yin Min Ga Lar near the town of Moe Bye. No casualties were reported.",,,,,https://www.facebook.com/khitthitnews/posts/1222067051563972,
14/6/2021,1,Tanintharyi,Launglon,,Maung Ma Kan,14.14622021,98.10565948,1,1,Armed Resistance,Assasination,PDF,SAC,"On the morning of June 14th, a police officer in Maung Ma Kan village was shot and killed near his house - presumably by the PDF. ",1,1,,2,https://www.facebook.com/khitthitnews/posts/1221698451600832,
15/6/2021,1,Kachin,Hpakant,,Kansi,25.774705,96.389131,1,1,Violence Against Civilians,Artillery,SAC,,"At around 6pm on June 15th, troops from the Tatmadaw fired artillery at the village of Kansi in nothern Hpakant township. No casualties have been reported.",,,,,https://www.facebook.com/The74Media/posts/349105883275606,
15/6/2021,1,Kachin,Hpakant,,Between Nam Jan outpost and Kansi,25.820003,96.373604,1,2,Armed Clashes,Ambush,KIA,SAC,"At around 8am between the town of Kansi and the Nam Jan outpost, in the area of the KIA's 9th Brigade territory, the KIA ambushed a Tatmadaw convoy transiting through. Locals report around 3-4 dead, but the true number of casualties is unknown.",3,3,,3,https://www.facebook.com/kachinwavesnews/posts/4420094284670316,
15/6/2021,1,Kachin,Hpakant,,Tar Ma Hkan,25.5239296,96.13597107,1,1,Violence Against Civilians,,SAC,,"At around 9pm on June 15th, the Tatmadaw began shooting into Tar Ma Hkan village in Hpakant township. The gunfire lasted approximately 9 hours. ",,,,,https://www.facebook.com/The74Media/posts/349192219933639,
15/6/2021,1,Kachin,Hpakant,,KIA Outpost near Lawt Jar,25.89499,96.60032,2,2,Armed Clashes,,SAC,KIA,At around 2pm on June 15th troops with the Tatmadaw's 297th LIB shot at a frontline KIA base near the old Lawt Jar village (which has since been abandoned and transformed into a mine) in Wa Ra Zut village tract. ,,,,,https://www.facebook.com/The74Media/posts/349032709949590,
15/6/2021,1,Magway,Pauk,,Kin Ma,21.2675209,94.38764954,1,1,Armed Resistance,,PDF,SAC,"On the morning of June 15th, there were clashes between local PDF forces and the Tatmadaw in the village of Kin Ma in Pauk township, Magway. The clashes apparently broke out after the Tatmadaw attempted to enter and clear the village. Clashes reportedly began as PDF forces detonated landmines targeting police forces entering the town. Locals report that around 15 SAC security forces were killed in the clashes, along with one PDF fighter being injured.",15,15,1,2,https://www.myanmar-now.org/mm/news/7124,
15/6/2021,1,Magway,Pauk,,Kin Ma,21.2675209,94.38764954,1,1,Violence Against Civilians,Arson,SAC,,"On June 15th, many houses in the village of Kin Ma in Magway's Pauk township were lit on fire. The fire broke out after clashes in the morning and following the Tatmadaw entering the town. The fire reportedly continued until around 4:30pm. Roughly 100 of the town's 225 households have been destroyed by the fire. Two elderly residents were killed in the fire.",2,,,,https://www.myanmar-now.org/mm/news/7124,
15/6/2021,1,Sagaing,Mingin,,Htan Pin Chaung,22.944649,94.607424,2,3,Armed Resistance,,PDF,SAC,"On the morning of June 15th, there were clashes between local PDF forces and the Tatmadaw near the village of Htan Pin. The Tatmadaw employed artillery fire when trying to enter the town, and fired on PDF forces in the Fakhat Valley. There are no reports of casualties in the clashes. Pro-government militias were also reportedly involved in the clashes.",,,,,https://burmese.voanews.com/a/pdf-and-sac-clashes-burn-down-village-at-pauk-township-middle-burma-/5929677.html?fbclid=IwAR3atn2xIf1AaUg2K2Lh_N1Le0SbHK3487KhdJS_dmAV2bbYQNGQEplwn2U,
15/6/2021,1,Sagaing,Mingin,,Pin Tin,22.898558,94.623181,1,1,Armed Resistance,,PDF,SAC,"During the morning of June 15th, there were clashes between the local chapter of the PDF and the tatmadaw while they attempted to enter the village of Pin Tin in Mingin township. At least four Tatmadaw troops were killed before retreating. There are reports that militias affiliated with the USDP were involved in the fighting.",4,4,,2,https://www.rfa.org/burmese/news/minkin-pdf-say-four-soldiers-die-06162021061615.html,
15/6/2021,1,Sagaing,Pale,,Kan Gyi,22.01197052,94.76233673,1,1,Violence Against Civilians,Assasination,PDF,,"State media has reported that on June 15th, two people were shot dead by armed insurgents - likely PDF members, in the village of Kan Gyi, Pale township. Further details about the victims is not known, but in most cases the PDF have targeted individuals they suspect of being military informants.",2,,,2,https://cdn.myanmarseo.com/file/client-cdn/2021/06/17_June_21_gnlm.pdf#page=6,
15/6/2021,1,Shan (North),Kutkai,,Nam Hkaing Bridge,23.570198,97.819261,1,1,Armed Clashes,,KIA,SAC,"On June 15th, between 3:45pm and 4pm there were sigificant clashes between the KIA and the Tatmadaw in the vicinity of Nam Hkaing Bridge, between Kutkai and Muse.",,,,,https://www.facebook.com/permalink.php?story_fbid=128659866019674&id=100066269836678,
15/6/2021,1,Shan (North),Kutkai,,Man Mai La Shee,23.40457916,97.82058716,1,1,Armed Clashes,,NA,SAC,"At around 4pm on June 15th, there were clahes between the MNDAA - a faction within the Northern Alliance - and the Tatmadaw near the village of Man Mai La Shee village in Kar Lai Kone Hsar.",,,,,https://www.facebook.com/permalink.php?story_fbid=128659866019674&id=100066269836678,
15/6/2021,1,Shan (North),Kutkai,,Loi Kan,23.423589,97.83291,1,1,Armed Clashes,,NA,SAC,"At around 4pm on June 15th, the Northern Alliance (specifically the MNDAA and the TNLA) clashed with Tatmadaw's 99th and 305th LIB troops near the village of Loi Kan to the west of Kutkai. Clashes lasted for 4-5 hours. ",,,,,https://www.facebook.com/shwepheemyaynews/posts/973751280107670,
15/6/2021,1,Shan (North),Kutkai,Pang Ku,Loi Kan,23.42321968,97.83329773,1,1,Armed Clashes,,NA,SAC,"At around midday on June 15th, clashes broke out between the Northern Alliance (specifically the TNLA and the MNDAA) and the Tatmadaw's 315th and 305th LIBs near the village of Loi Kan to the west of Kutkai. The Tatmadaw has employed heavy artillery in the battle. Locals say that almost the entire village has fled to nearby menastaries to hide from the fighting.",,,,,https://www.rfa.org/burmese/news/northern-shan-battle-06162021060155.html,
15/6/2021,1,Shan (North),Kutkai,,Par Gyo,23.371867,97.928972,1,1,Armed Clashes,,KIA,SAC,"At around 9am on June 15th, there were clashes between the KIA and the Tatmadaw near the village of Par Gyo, near the Loi Sam Sit mountain range. ",,,,,https://www.rfa.org/burmese/news/northern-shan-battle-06162021060155.html,
15/6/2021,1,Shan (North),Kutkai,,Between Loi Kan and Kone Hsar,23.424098,97.85496,1,1,Armed Clashes,,NA,SAC,Fighting broke out between the Northern Alliance (specifically the TNLA and the MNDAA) and the Tatmadaw between Loi Kan and Kone Hsar villages at around 5pm on June 15th. Villagers from Loi Kan have fled to the nearby village of Pang Ku.,,,,,https://www.myanmar-now.org/mm/news/7136,
15/6/2021,1,Shan (North),Kutkai,,Pagoda Hill near Loi Kan,23.413499,97.840752,1,1,Armed Clashes,,NA,SAC,Tatmadaw troops with the 305th and 315th LIBs were stationed at the Pagoda Hill near Loi Kan village during clashes with the Northern Alliance on June 15th. They retreated from the hill after a few hours.,,,,,https://www.myanmar-now.org/mm/news/7136,
15/6/2021,1,Yangon,Insein,,Bogone Market,16.900948,96.106483,1,2,Armed Resistance,Explosion,PDF,SAC,On June 15th an explosive device detonated near the cars of two prison-officers of Insein Prison in Yangon. There were no injuries.,,,,,http://burmese.dvb.no/archives/469965,
16/6/2021,1,Kachin,Myitkyina,,"Galilee Bridge, Thatkone Ward",25.405956,97.376597,1,1,Armed Clashes,Explosion,,SAC,"At around 4pm on June 16th, two mines exploded on the Galilee Bridge in Myitkyina's Thatkone Ward  as a Tatmadaw vehicle passed over the bridge. The bridge was reportedly damaged in the explosion, but any casualties are not known. The location is approximate.",,,,,https://www.facebook.com/The74Media/posts/349643976555130,
16/6/2021,1,Kayah,Demoso,,Demoso,19.551113,97.151478,2,2,Armed Resistance,,SAC,PDF,"Despite a ceasefire agreement signed on June 15th, at around 7:30pm on June 16th short periods of gunfire were reported. It appears that the Tatmadaw was responsible for the shooting.",,,,,http://www.mizzimaburmese.com/article/81826,
16/6/2021,1,Kayin,Kyainseikgyi,,Three Pagodas Pass Village,15.304056,98.382354,2,2,Armed Resistance,Assasination,PDF,SAC,"On the afternoon of June 16th, a suspected military informant was shot dead by locals - likely affiliated with the PDF. The victim was reportedly a member of the BGF militias in Karen state, and was involved in the crackdown of protesters in the town.",,,,,https://www.myanmar-now.org/mm/news/7134,
16/6/2021,1,Magway,Taungdwingyi,,Taungdwingyi Police Station,20.003667,95.543888,1,1,Armed Resistance,,PDF,SAC,"At around 7pm on June 16th there was a shootout between the local chapter of the PDF and police officers near Taungdwingyi Police Station. One officer was reportedly hit, it is unclear if they were injured or killed.",,,1,3,https://www.facebook.com/khitthitnews/posts/1224111448026199,
16/6/2021,1,Magway,Taungdwingyi,,Taungdwingyi General Bank,20.005693,95.542739,1,1,Other Violent Incident,,,,"At around 7:30pm on June 16th, two police officers on motorcycles opened fire on security guards at the Taungdwingyi General Bank. No further details are known.",,,,,http://www.mizzimaburmese.com/article/81826,
16/6/2021,1,Sagaing,Kani,,Mu Htaw,22.39347076,94.91214752,1,1,Violence Against Civilians,Assasination,SAC,PDF,"On the night of June 16th, an NLD supporter living outside of Mu Htaw village was shot dead. Locals have reported that a pro-SAC militia was responsible for the shooting.",1,,,2,http://www.mizzimaburmese.com/article/81826,
16/6/2021,1,Sagaing,Taze,,Daung Gyi,22.99654961,95.32524872,1,1,Violence Against Civilians,Assasination,PDF,SAC,"On the morning on June 16th, a former administrator of Daunggyi village in Taze township was stabbed to death, presumably by the local chapter of the PDF. He is also suspected of being a military informant.",1,,,2,http://burmese.dvb.no/archives/470106,
16/6/2021,1,Shan (North),Kutkai,,Between Par Gyo and Nam Par Chee,23.378954,97.935862,1,1,Armed Clashes,,KIA,SAC,"On the morning of June 16th there were clashes between the KIA and the Tatmadaw on the road to Par Gyi village from the Union Highway. One KIA fighter was killed in the clashes, casualties are not known on the side of the Tatmadaw.",1,,,,https://www.facebook.com/permalink.php?story_fbid=291287319445526&id=105652751342318,
16/6/2021,1,Shan (South),Taunggyi,,Outside the PNO Offices,20.783886,97.031929,1,1,Armed Resistance,Explosion,,PNO,"At around midday on June 16th, an explosive device was thrown at the Pa'o National Organisation's headquarters in Taunggyi. The device failed to explode and there were no injuries or damaged. The PNO has attended meetings with the SAC since the military coup, and has been accused of fighting with the Karenni National Defense Force, a PDF affiliate.",,,,,https://www.rfa.org/burmese/news/pno-office-bomb-06162021123111.html,
16/6/2021,1,Yangon,Bahan,,NLD Office,16.810799,96.163958,2,1,Violence Against Civilians,Explosion,,,"On the night of June 16th, a carbomb exploded outside of the Bahan Township NLD headquarters on Shwegondaing street. It is suspected that the SAC or affiliated-militias are responsible for the blast. There were no reported casualties, and the office has not been in use since the 2021 coup.",,,,,http://www.mizzimaburmese.com/article/81789,
16/6/2021,2,Yangon,Hlaingtharya,,"Panglong Market, Ward 13, Hlaingtharya",16.88119,96.049993,1,1,Violence Against Civilians,Assasination,PDF,SAC,The Ward administrator of Hlaing Tharya's 13th Ward was reported to have been shot to death on June 16th.,1,,,2,https://www.facebook.com/permalink.php?story_fbid=323902459244024&id=110276337273305,
16/6/2021,1,Yangon,Kyauktan,,Near Kyauktan Post Office,16.63584,96.323949,1,1,Violence Against Civilians,Assasination,PDF,SAC,"On the morning of June 16th, a deputy education officer in Kyauktan township was shot dead in the township seat. According to local teacher the officer killed was a military informant who had led to the arrests of several striking teachers.",1,,,,http://burmese.dvb.no/archives/470084,
16/6/2021,1,Yangon,Mingala Taungnyunt,,Thein Phyu Market,16.783998,96.167589,1,1,Violence Against Civilians,Explosion,,,"Beginning at around 5am on June 17th, several explosions detonated outside the Thein Phyu Market in Minglar Taung Nyunt township. There were reportedly five explosions.",,,,,https://news-eleven.com/article/210062,
17/6/2021,1,Bago,Bago,,Bago Revenue Office,17.340518,96.488315,1,2,Armed Resistance,Explosion,PDF,SAC,"On June 17th, three explosions took place in Bago city. Most occurred without injury or serious damage.",,,,,https://newsnent.com/?p=950,
17/6/2021,1,Bago,Bago,,Bago Electricity Department,17.32298861,96.475289,1,2,Armed Resistance,Explosion,PDF,SAC,"On June 17th, three explosions took place in Bago city. Most occurred without injury or serious damage.",,,,,https://newsnent.com/?p=950,
17/6/2021,1,Bago,Bago,,Bago Govenor Office,17.337295,96.486133,1,2,Violence Against Civilians,Explosion,PDF,SAC,"On June 17th, the Bago govenor and one of his aids were injured in an explosion that took place outside of the Govenor's office.",,,2,2,https://newsnent.com/?p=950,
17/6/2021,1,Kayah,Loikaw,,Ma Htaw Khu,19.609451,97.293795,2,1,Armed Resistance,,PDF,SAC,"On the night of June 17th, small arms fire was reported from Ma Htaw Khu village tract in Loikaw township. it is unclear who fired, clashes between the Karenni National Defense Force - a PDF group - and the Tatmadaw have been regular in the area recently, and a ceasefire has been loosely holding.",,,,,,
17/6/2021,1,Sagaing,Kanbalu,,Ward 3,23.199523,95.518747,2,2,Violence Against Civilians,Assasination Attempt,PDF,SAC,"In the evening of June 17th, two armed gunmen opened fire on a USDP member andsuspected military informant. He was injured.",,1,,2,https://www.myanmar-now.org/mm/news/7226,
17/6/2021,1,Sagaing,Kawlin,,Aing Gyi,23.69272995,95.4212265,1,1,Armed Resistance,,PDF,SAC,On June 17th there were light clashes between the local-PDF chapter and the Tatmadaw as the Tatmadaw attempted to raid the village of Aing Gyi in Kawlin township. One civilian in her 50s was reportedly wounded during the clashes. ,,1,,2,http://www.mizzimaburmese.com/article/81826, 
17/6/2021,1,Sagaing,Taze,,Daung Gyi,22.99654961,95.32524872,1,1,Violence Against Civilians,Assasination,PDF,SAC,"On June 17th, a former village administrator, USDP party-member and suspected military-informant was stabbed to death near his farm in Daung Gyi village, Taze township. He had reportedly threatened the village against supporting the CDM movement prior to his death. Following the stabbing, around 50 Tatmadaw soldiers and officers raided the village and questioned villagers.",1,,,1,https://myanmar-now.org/en/news/two-former-village-administrators-assassinated-in-taze,
17/6/2021,1,Yangon,Bahan,,68 Luxury Residence,16.814808,96.156175,0,1,Armed Resistance,Explosion,PDF,SAC,"At around 5am on June 17th, the armed group Yangon Urban Guerrilla Group detonated several C4 charges on the foundations of a luxury, SAC-linked residential construction site in Yangon, destroying the structural integrity of the buildings. No casualties were reported.",,,,,https://www.myanmar-now.org/en/news/anti-regime-group-bombs-condo-project-linked-to-junta-cabinet-member,
17/6/2021,1,Yangon,Sanchaung,,Than Ta Dar Ward,16.809997,96.12773,1,1,Violence Against Civilians,Assasination,PDF,SAC,"At around 10am on June 17th, the ward administrator of Than Ta Dar ward in Yangon's Sanchaung township was shot in the head. He has been injured, but appears to be stable.",,,1,2,https://www.facebook.com/khitthitnews/posts/1224129401357737,
18/6/2021,1,Kachin,Momauk,,Near Nwan Lang,24.522243,97.430488,1,2,Armed Clashes,Ambush,KIA,SAC,At around 11am on June 18th a Tatmadaw convoy near Nwan Lang was attacked by the KIA.,,,,,https://www.facebook.com/The74Media/posts/350946466424881?__cft__[0]=AZVUMPu52ws_rF5gQqIZCYiiCdYXvy7pxS_ljEMdL08dCCaBfV3Sgg9JZwS6T2HIc5_3D5OB64RF1uHxpgtj7eohfHTNZ5izzb7nXK01zCD4E7z1OUIW4xcOmQ5Jwmd1TkIyw8FstlQjEhVoiX9KpnDh&__tn__=%2CO%2CP-R,
18/6/2021,1,Kachin,Momauk,,"Noon Road, Dawthponeyan",24.587216,97.45358,1,2,Armed Clashes,,KIA,SAC,"At around 10am on June 18th there were clashes between the Tatmadaw and the KIA on ""Noon Road"" near Dawthponeyan.",,,,,,
18/6/2021,1,Kachin,Momauk,,Dawthponeyan,24.611457,97.467667,1,3,Armed Clashes,,KIA,SAC,"On the morning of June 18th, the KIA attacked a group of around 800 Tatmadaw soldiers and 50 vehicles positioning around the town of Dawthponeyan in Momauk township. The Tatmadaw reportedly suffered a large number of casualties, however precise numbers are unknown.'",5,5,,3,https://1221cd.org/2021/06/18/%e1%80%92%e1%80%b1%e1%80%ab%e1%80%b7%e1%80%96%e1%80%af%e1%80%94%e1%80%ba%e1%80%b8%e1%80%9a%e1%80%94%e1%80%ba%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba-%e1%80%a1%e1%80%80%e1%80%bc%e1%80%99%e1%80%ba%e1%80%b8/,
18/6/2021,1,Mandalay,Chanayethazan,,Sitaung Ward,21.969964,96.087347,2,2,Violence Against Civilians,Assasination Attempt,PDF,SAC,"On June 18th, a junta-appointed ward administrator was shot while riding a motorcycle. He was lightly injured.",,,1,2,http://www.mizzimaburmese.com/article/81868,
18/6/2021,1,Mandalay,Mogok,,"Clock Tower, West of Mogok",22.90883,96.482314,2,2,Armed Resistance,Assasination Attempt,PDF,SAC,A man suspected of being a military informant was shot in the arm near the clock tower West of Mogok. He was not seriously injured.,,,1,1,http://www.mizzimaburmese.com/article/81868,
18/6/2021,1,Mandalay,Myingyan,,Sunlun Ward (#19),21.437233,95.387317,1,1,Armed Resistance,Assasination,PDF,SAC,"Shortly before midday on June 18th, a traffic policeman was shot dead on duty in Sunlun ward, Myingyan city.",1,1,,2,http://www.mizzimaburmese.com/article/81868,
18/6/2021,1,Mandalay,Taungtha,,Yone Sin Gyi,21.19483948,95.58164978,1,1,Violence Against Civilians,Assasination,PDF,SAC,"On the night of June 18th, a group called the Taungtha Township Guerrilla Youth Group (TTA) shot dead the military-appointed village adminstrator of Yone Sin Gyi village. Shortly after the shooting, Tatmadaw troops raided the village.",1,,,,https://www.myanmar-now.org/mm/news/7174,
18/6/2021,1,Sagaing,Chaung-U,,Ywar Thit,21.90737915,95.1619873,2,2,Violence Against Civilians,,SAC,PDF,"On June 18th, the Tatmadaw raided Ywar Thit village in Chaung-U township. They reportedly looted some abandoned homes and shops, and fired indescriminately into the town.",,,,,http://www.mizzimaburmese.com/article/81868,
18/6/2021,1,Sagaing,Tabayin,,Tha Yet Kan (West),22.53792,95.41957855,1,1,Violence Against Civilians,Assasination,PDF,SAC,"On the morning of June 18th, the miltiary-appointed village adminstrator and suspected military-informant was stabbed to death in the village of Tha Yet Kan West. Following his murder, several Tatmadaw vehicles raided the village, forcing locals to flee.",,,,,https://1221cd.org/2021/06/18/%e1%80%92%e1%80%ae%e1%80%95%e1%80%b2%e1%80%9a%e1%80%84%e1%80%ba%e1%80%b8%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba-%e1%80%85%e1%80%85%e1%80%ba%e1%80%80%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%85%e1%80%ae/,
18/6/2021,1,Shan (North),Kutkai,,Pang Ku,23.44470978,97.8339386,1,1,Armed Clashes,,NA,SAC,"On the 18th of June, the Northern Alliance (specifically the MNDAA and the TNLA) attacked the Tatmadaw in the village of Pang Ku, near Kutkai. Fighting continued to around midnight. ",,,,,https://1221cd.org/2021/06/19/%e1%80%9b%e1%80%be%e1%80%99%e1%80%ba%e1%80%b8%e1%80%99%e1%80%bc%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba%e1%80%94%e1%80%be%e1%80%84%e1%80%b7%e1%80%ba-%e1%80%80%e1%80%81%e1%80%bb%e1%80%84%e1%80%ba%e1%80%90/,
18/6/2021,1,Yangon,Hlaingtharya,,Ward 19,16.892208,96.05884,1,1,Violence Against Civilians,Attempted Assasination,PDF,SAC,"At around 7am on June 18th, suspected PDF members attempted to shoot the military appointed 19th Ward Administrator for Hlaing Tharyar township. The administrator escaped injury.",,,,,https://www.myanmar-now.org/en/news/regime-official-narrowly-escapes-assassination-attempt-in-hlaing-tharyar,
18/6/2021,1,Yangon,Hlaingtharya,,Hlaing Thayar Town Hall,16.878042,96.06262,1,1,Armed Resistance,Explosion,PDF,SAC,"At around 4pm on June 18th, four explosions took place outside of the Hlaing Tharya town hall office. No injuries were reported. ",,,,,http://www.mizzimaburmese.com/article/81868,
18/6/2021,1,Yangon,Hlaingtharya,,City Mart Supermarket,16.880065,96.06227,0,1,Armed Resistance,Explosion,PDF,SAC,"Two soldiers were lightly injured in Hlaing Tharyar township, as three explosive devices detonated outside of the City Mart.",,,2,,https://1221cd.org/2021/06/19/%e1%80%9e%e1%80%84%e1%80%ba%e1%80%b9%e1%80%83%e1%80%94%e1%80%ba%e1%80%b8%e1%80%80%e1%80%bb%e1%80%bd%e1%80%94%e1%80%ba%e1%80%b8%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%94%e1%80%9a%e1%80%ba-4/,
18/6/2021,1,Yangon,South Okkalapa,,Ward Administration Office,16.842067,96.189105,1,1,Armed Resistance,Explosion,PDF,SAC,"At around 1:45pm on June 18th, an explosive device detonated outside of South Okkalapa's 12th Ward Administration office on Marga Road. No injuries were reported.",,,,,http://www.mizzimaburmese.com/article/81868,
18/6/2021,1,Yangon,Tamwe,,USDP Office - 147th St,16.799941,96.175583,1,1,Armed Resistance,,PDF,SAC,"On June 18th, an explosive device was thrown from a taxi at a Tatmadaw truck stationed outside the township USDP party office. An armed group called the Yangon Urban Guerrilla Group has claimed responsibility to the media. The casualties are unclear, but it appears that at least two people were killed including one member of the Tatmadaw, some reports put the casualties far higher.",2,1,6,2,https://www.myanmar-now.org/en/news/army-truck-with-soldiers-inside-blown-up-in-yangon,
18/6/2021,1,Yangon,Tamwe,,Top of 155th St,16.809245,96.176365,1,1,Armed Resistance,Explosion,PDF,SAC,"At a similar time to a nearby explosion outside a USDP office, on June 18th, an explosive device detonated at a parked car. It is unclear if this is linked to the nearby explosion, or what the target was. No injuries were reported.",,,,,http://www.mizzimaburmese.com/article/81868,
18/6/2021,1,Yangon,Thingangyun,,Nga Moe Yeik Ward,16.842691,96.202616,1,1,Armed Resistance,Explosion,PDF,SAC,"At around 6:30pm on June 19th, a bomb exploded outside the Ward Administration office of Nga Moe Yeik Ward in Thingangyun Township. One soldier was seriously injured and two suspected military informants were wounded.",,,3,2,https://1221cd.org/2021/06/19/%e1%80%9e%e1%80%84%e1%80%ba%e1%80%b9%e1%80%83%e1%80%94%e1%80%ba%e1%80%b8%e1%80%80%e1%80%bb%e1%80%bd%e1%80%94%e1%80%ba%e1%80%b8%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%94%e1%80%9a%e1%80%ba-4/,
19/6/2021,1,Kayah,Demoso,,Daw Ka Loe Khu,19.532329,97.194709,1,2,Violence Against Civilians,Explosion,SAC,,"On June 19th, a local civilian was killed in an explosion near Daw Ka Loe Khu village. No further details are known, however it is likely that the man was killed by a landmine planted by the Tatmadaw as part of recent clashes.",1,,,2,http://www.mizzimaburmese.com/article/81920,
19/6/2021,1,Sagaing,Chaung-U,,Kyi Kone,21.97120094,95.21827698,1,1,Violence Against Civilians,Property Destruction,SAC,NLD,"On the early morning of June 18th, Tatmadaw troops raiding the village of Kyi Kone in Sagaing's Chaung-U township ransacked and destroyed the village's NLD office. The office has been closed since the coup. ",,,,,https://1221cd.org/2021/06/19/%e1%80%81%e1%80%bb%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%b8%e1%80%a6%e1%80%b8%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%94%e1%80%9a%e1%80%ba-%e1%80%80%e1%80%bb%e1%80%ae%e1%80%b8%e1%80%80/,
19/6/2021,1,Sagaing,Kalay,,Nyaung Pin Thar ward,23.189756,94.066017,2,2,Violence Against Civilians,,SAC,,"At around 8pm on June 19th, a family of four in the town of Kalay was killed during an SAC raid. Both the SAC and the PDF has denied responsibility for the killings, however, locals describe the Tatmadaw coming around, clearing the bodies and destroying CCTV cameras shortly after the shooting.",4,,,2,https://www.myanmar-now.org/en/news/soldiers-in-kalay-kill-four-members-of-a-family-in-their-home-say-local-residents,
19/6/2021,1,Sagaing,Kani,,Mi Chaung Twin,22.808566,94.67638,1,1,Armed Resistance,,PDF,SAC,"According to a statement by state-media, on June 18th, the Kani-chapter of the PDF attacked a Tatmadaw convoy with mines and gunshots near the village of Mi Chaung Twin. Seven Tatmadaw were reportedly killed.",7,7,,2,http://burmese.dvb.no/archives/470792,
